id;nome_categoria;source_file;data_creazione;fonte;eta_min;eta_max
5538;Nome G3plcjrc2l;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;14;25
5539;Nome H6rm1glu60;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;17;55
5540;Nome 5ryre15mux;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;9;9
5541;Nome 5pw2elwb4s;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;8;10
5542;Nome 9ohyrpn2hc;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;11;75
5543;Nome Bbqi9p613b;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;24;32
5544;Nome V100q8gclx;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;9;14
5545;Nome 1z02v9uwvl;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;72;97
5546;Nome Gitn3qwcii;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;26;29
5547;Nome Nqk08diq4y;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;5;12
5548;Nome Vjp4nxl72l;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;67;74
5549;Nome 37dw2jmwe4;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;9;60
5550;Nome T4aw6oif9i;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;10;31
5551;Nome 0s0520hh8d;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;62;72
5552;Nome Cwhcriyuiz;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;12;15
5553;Nome Ye5d9wcapx;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;17;68
5554;Nome Zpef06inik;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;12;41
5555;Nome E0ljvd33f6;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;35;39
5556;Nome Qhbu78043u;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;64;86
5557;Nome 7n46rhegql;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;45;61
5558;Nome Nv02n4yd22;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;16;92
5559;Nome 3y1xm7cems;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;45;88
5560;Nome 48m1m1xuuz;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;5;13
5561;Nome Lqeof26yeo;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;13;20
5562;Nome Y0bhb6ond3;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;20;27
5563;Nome 5p25zk2g8d;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;41;85
5564;Nome 6n37kxs316;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;7;7
5565;Nome Ftgrh2dlu2;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;5;31
5566;Nome Qg10e8ksbr;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;42;68
5567;Nome Sg4fxq9mjc;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;17;56
5568;Nome Inbv44vuln;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;24;98
5569;Nome Qhcq1fehd2;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;13;16
5570;Nome Fyofa9uqa1;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;8;43
5571;Nome S0ehrgnvhi;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;75;80
5572;Nome Gx058zn0jt;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;79;92
5573;Nome Qno2o4tmf9;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;11;61
5574;Nome Mvyeklzzbd;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;21;26
5575;Nome Rm7hzbx5ce;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;43;67
5576;Nome Gp2459kbpf;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;8;28
5577;Nome Dyiijxf6ww;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;42;68
5578;Nome Ohexts9h98;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;5;83
5579;Nome 1i7wk3le9i;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;11;96
5580;Nome 1s1xnzl5yz;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;47;70
5581;Nome 1khyoftb2d;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;67;74
5582;Nome 09544k61ab;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;10;25
5583;Nome My38je4125;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;42;58
5584;Nome Cpkoxb3001;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;29;91
5585;Nome Crojqr1bqs;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;52;78
5586;Nome F2hzwhj18s;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;18;19
5587;Nome Czrho2bhil;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;52;79
5588;Nome Mjpw32oqjt;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;6;68
5589;Nome Vv8lnw020g;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;7;11
5590;Nome 9lknz7nc37;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;47;94
5591;Nome Zfjz0jff58;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;28;90
5592;Nome 31blksj83b;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;7;74
5593;Nome 5wezm7bjxs;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;10;29
5594;Nome Nn3ioywado;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;70;73
5595;Nome Eairlqs0og;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;11;13
5596;Nome Zldt4mzggt;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;13;43
5597;Nome Mx57jlnmon;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;11;18
5598;Nome C48ojnodlk;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;8;10
5599;Nome Grwz8ues9n;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;12;12
5600;Nome Ulu40x7elq;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;20;42
5601;Nome 1hnl36cu3q;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;10;39
5602;Nome Ysmosc14r8;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;31;65
5603;Nome 07qz2z73nm;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;55;95
5604;Nome Apvqfvwx4o;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;21;55
5605;Nome 5r7991dov7;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;5;5
5606;Nome Bihndz93j4;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;72;73
5607;Nome Er33tm46mu;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;23;95
5608;Nome Z3e5sk79lc;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;31;98
5609;Nome 24isxgxw85;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;6;37
5610;Nome Myeujatajd;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;53;60
5611;Nome Fkaoewyfhi;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;21;24
5612;Nome Yocr9y2lf0;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;36;94
5613;Nome Wvapebaw70;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;12;32
5614;Nome S08chjxiwn;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;27;79
5615;Nome Suiyl1h2bc;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;15;16
5616;Nome Oiep932i2y;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;12;43
5617;Nome 5tfmn7lloi;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;31;98
5618;Nome L0f40nn667;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;7;9
5619;Nome Omof6hkzyt;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;18;30
5620;Nome Jh5rjlpqmp;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;33;93
5621;Nome 5tu19jms5r;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;77;96
5622;Nome 2bx5t7r28g;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;47;50
5623;Nome K5k5gmhy54;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;35;49
5624;Nome 6915opfjm8;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;66;85
5625;Nome Ctker2tcsb;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;7;11
5626;Nome Xxzxn5ibjs;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;18;74
5627;Nome 7548by0xfv;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;16;45
5628;Nome 30ebauhh1x;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;82;99
5629;Nome 3w274za1fq;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;9;12
5630;Nome Tl4niadvb1;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;46;66
5631;Nome Htqm0nzbwv;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;6;33
5632;Nome Ncenhzpz4u;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;38;86
5633;Nome Kt1jtl4x7f;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;45;47
5634;Nome Rtl340mazj;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;5;5
5635;Nome Z661dj95b6;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;25;62
5636;Nome Kii0o5hn3y;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;11;51
5637;Nome V0nckcpt22;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;6;12
5638;Nome 7kgoyvts09;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;5;28
5639;Nome 09gvdu035f;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;50;78
5640;Nome D4u8x84d2b;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;10;42
5641;Nome O8j61bwnyd;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;18;32
5642;Nome Vymodcu9v2;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;18;29
5643;Nome Q2ufmnjngq;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;25;51
5644;Nome 38gcfeb5ni;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;20;46
5645;Nome Dee4653bfk;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;10;87
5646;Nome Y1aj1agqmz;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;10;10
5647;Nome 087b2fqsk9;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;12;23
5648;Nome Avinwhcooe;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;7;14
5649;Nome Pxz0mw3ons;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;26;83
5650;Nome Sbntgux850;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;13;32
5651;Nome Gbw6rfwki7;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;35;51
5652;Nome Cegzc4yquf;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;17;46
5653;Nome Voyahscspk;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/visitatori/categorie/test/processed/raw_categorie_10000.csv;2022-10-26T10:34:09.000+02:00;test;21;60
