id;tag_id;titolo;tipologia;anno;provenienza;autore;source_file;data_creazione;fonte;secolo
4732;32;titolo IHPW8Q8SAA;Tipologia Asqzls1vfq;2019;Citta 9z2gqx2zmx;Nome Autore 4732;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
4733;38;titolo CSWVHENMYM;Tipologia Ywv89h3uik;1939;Citta Yzesejgqq4;Nome Autore 4733;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4734;59;titolo E8U6W08PB7;Tipologia 23n2sc080v;1999;Citta Ohgodka8q4;Nome Autore 4734;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4735;5;titolo XHC8LSKMTY;Tipologia Tdpoyulnwk;2012;Citta Rnycqi3k5q;Nome Autore 4735;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
4736;9;titolo 29US2SWTGZ;Tipologia Ik2g5ov071;1915;Citta E4rsuncwk6;Nome Autore 4736;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4737;3;titolo R470PIA1DW;Tipologia U8k4ne5br3;1943;Citta 8e2fd5cwiz;Nome Autore 4737;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4738;97;titolo 5KJH8BTGPN;Tipologia Pbbkudtfg8;1907;Citta Lf46xylodk;Nome Autore 4738;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4739;56;titolo H00E3XX3CT;Tipologia He78heq36h;1916;Citta Knwfjuie2k;Nome Autore 4739;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4740;6;titolo A1M1M7PL2G;Tipologia Aygaj8jvxc;1911;Citta A95i82ftud;Nome Autore 4740;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4741;62;titolo F7FW9NGRWA;Tipologia Wkckok7swb;2001;Citta Zz8xx7rd7o;Nome Autore 4741;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
4742;90;titolo GAZK5EIQHP;Tipologia 3jahdu7wz6;1963;Citta K1fi6rxzxg;Nome Autore 4742;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4743;25;titolo AEBE93NYYN;Tipologia Xxylomytf9;1937;Citta Fmhgolwppo;Nome Autore 4743;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4744;75;titolo 9DFZA0DE6T;Tipologia Iv742wywqr;1997;Citta T9ewqjcjk4;Nome Autore 4744;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4745;75;titolo 9W3OZH6Y2L;Tipologia C79yuhbu8x;1987;Citta 4dxrxzoxck;Nome Autore 4745;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4746;28;titolo IT8V55KF6L;Tipologia 49lx48z1ea;1922;Citta Qxo62ykik3;Nome Autore 4746;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4747;27;titolo L8UNWDLOQX;Tipologia Uea08mj6m5;2019;Citta C30qojjsjt;Nome Autore 4747;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
4748;61;titolo 5OYU6XQKAR;Tipologia Amyhddjnf2;1959;Citta Uwk8tjrsw2;Nome Autore 4748;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4749;74;titolo 5GRSPFP2YZ;Tipologia Aj2iib5dyd;1992;Citta 71c7dqiuyz;Nome Autore 4749;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4750;47;titolo 33EIEMKBAO;Tipologia Oevge2gscu;1999;Citta E42bycn91e;Nome Autore 4750;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4751;33;titolo HZ7OVG3311;Tipologia Vvoh1gzgo9;1909;Citta Ypzey11nwf;Nome Autore 4751;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4752;89;titolo USZZFH7I8M;Tipologia Gly77nfspg;2002;Citta Brycychwqo;Nome Autore 4752;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
4753;74;titolo FAABO6TW18;Tipologia Chqpd1zral;1998;Citta Ficy7gz9hl;Nome Autore 4753;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4754;83;titolo AVV7OTIWR0;Tipologia Wxsaewzdos;1906;Citta 660bsd4tkw;Nome Autore 4754;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4755;1;titolo OXOPNEJBYL;Tipologia Ptk1smwxvv;1983;Citta Ej7nuajknf;Nome Autore 4755;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4756;51;titolo 132T626FB8;Tipologia K2unkbsqzx;1983;Citta Vjkrokhkqe;Nome Autore 4756;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4757;14;titolo ETDOFKFBZX;Tipologia Edddnsnxn7;2019;Citta Bbcdzluqms;Nome Autore 4757;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
4758;55;titolo 9A2WB5SPHX;Tipologia B6o7fsaiju;1926;Citta 2tz6pviiab;Nome Autore 4758;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4759;99;titolo R97X32UMNP;Tipologia F420fuj7pv;1959;Citta Stumlkph9b;Nome Autore 4759;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4760;31;titolo JPZ98V689U;Tipologia P584udv2g8;1932;Citta B71i6dz8cy;Nome Autore 4760;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4761;73;titolo M0CSCXKKD1;Tipologia I0xtiqaih6;1974;Citta 3228kvrwwo;Nome Autore 4761;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4762;76;titolo ZR6LPT194M;Tipologia Xxpwagqpj2;1936;Citta 3375nxf7j7;Nome Autore 4762;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4763;25;titolo 4FJ5EN0GW9;Tipologia Bjz46gpb96;2002;Citta 6912ts3dfk;Nome Autore 4763;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
4764;10;titolo BGH1L168NT;Tipologia Utxhzk2jij;1974;Citta K0r2656ooe;Nome Autore 4764;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4765;64;titolo Y7IG0KJGU1;Tipologia U4tr3xe96q;1973;Citta N44bjpgks4;Nome Autore 4765;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4766;81;titolo QHNQDDULA6;Tipologia 04kdlr4tjv;1985;Citta K7a21x0i5n;Nome Autore 4766;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4767;7;titolo 3TNKYAZ3BN;Tipologia Ckv5a8ogeb;1971;Citta 9qhn2vvknq;Nome Autore 4767;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4768;79;titolo KF47NHIJST;Tipologia Ytkza2nh48;2001;Citta 2dslz7re8w;Nome Autore 4768;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
4769;42;titolo U7UCDC7WCM;Tipologia 1g6k0kqzhl;1915;Citta Cct25l5pbk;Nome Autore 4769;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4770;68;titolo EOO2LX7J5S;Tipologia 1pwhrwtg0a;1934;Citta 7mpudoheip;Nome Autore 4770;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4771;87;titolo ZRDFDX1533;Tipologia 98bl7tmpvr;1910;Citta Tlq83non3r;Nome Autore 4771;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4772;37;titolo 5RT2EIN0KM;Tipologia Aflv0vjcv4;1999;Citta Ou60s47k0v;Nome Autore 4772;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4773;58;titolo SI7XQ1ILKV;Tipologia 3qcyn6jet0;1964;Citta Ffjs28brkv;Nome Autore 4773;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4774;49;titolo OE5NJ9BULC;Tipologia P5kwm37njx;1913;Citta Yofmnxcxp4;Nome Autore 4774;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4775;2;titolo 3E9KSHGWLL;Tipologia 8950k1zv6r;1998;Citta A0ycute21x;Nome Autore 4775;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4776;20;titolo MFMUGT0348;Tipologia U5aco1t5kb;1970;Citta O3mdx8ah40;Nome Autore 4776;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4777;70;titolo I9QWHPD866;Tipologia P9ppdagobz;1980;Citta 89d41ar1o0;Nome Autore 4777;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4778;25;titolo 1O2LNWNQ6G;Tipologia W3e1to7dr7;1994;Citta B1ihdutrni;Nome Autore 4778;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4779;58;titolo X28SNIBF2F;Tipologia 2pbcv8kurx;1919;Citta Lsge78tr4k;Nome Autore 4779;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4780;19;titolo 719FDPDVTU;Tipologia 9vin2mzbgb;1952;Citta E7dxtukvyx;Nome Autore 4780;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4781;4;titolo IBCA9A1R0F;Tipologia Q82rk1ap9m;1930;Citta 0kknlrkqaa;Nome Autore 4781;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4782;26;titolo UIF9SFIXZA;Tipologia Pucbv24o66;1983;Citta Br49r9ygfw;Nome Autore 4782;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4783;66;titolo MGQC6F5L1D;Tipologia Ijsv9zezwy;1921;Citta Vhf68q9fqw;Nome Autore 4783;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4784;75;titolo 5TM2GK5CHB;Tipologia 467nauxvzw;2008;Citta Lxyr3mayrn;Nome Autore 4784;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
4785;100;titolo UAT897A0IA;Tipologia 4kag2awk3g;1969;Citta Czb02m4dfx;Nome Autore 4785;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4786;14;titolo XWCJZPJGKP;Tipologia 87yqdtbt6j;1996;Citta 2xbxzp2oh5;Nome Autore 4786;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4787;80;titolo 30K9R2Y68U;Tipologia 5cwisvl06h;1925;Citta 695v62dy9d;Nome Autore 4787;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4788;66;titolo II0C5V046S;Tipologia 2shx6360te;1963;Citta Hpet9b46e9;Nome Autore 4788;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4789;39;titolo BT7JH5R4IF;Tipologia 3ctablgw5g;1971;Citta R5atvqn0ps;Nome Autore 4789;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4790;30;titolo DV7YNTXK59;Tipologia Fmbtuzghml;2017;Citta Gdegeze426;Nome Autore 4790;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
4791;76;titolo 7WGMO4XBNE;Tipologia Chfks4t5et;1943;Citta Gwzr8ne08q;Nome Autore 4791;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4792;90;titolo Q3X81N3J48;Tipologia Nqm9zpp4pq;1940;Citta 0mceors2o7;Nome Autore 4792;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4793;6;titolo AYZOY1LQI9;Tipologia 5z3bvo190l;1942;Citta C9trsa1uzy;Nome Autore 4793;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4794;66;titolo GUW9OFX64M;Tipologia 9k3w3kvp5e;1917;Citta Tcdkxwmn7x;Nome Autore 4794;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4795;21;titolo L83K1ULCQ5;Tipologia 9lqwy14uy5;1928;Citta Qgeriolk1g;Nome Autore 4795;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4796;86;titolo RKT2KILSYR;Tipologia Wq7gbkdvp8;1933;Citta Z1mvoyni7e;Nome Autore 4796;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4797;66;titolo 8A8VAX7VB0;Tipologia Dm46f9ajw9;1910;Citta Jq77c771vm;Nome Autore 4797;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4798;45;titolo Q92SZGSWQF;Tipologia Uf5ubjssa7;1929;Citta Zo55h8mitd;Nome Autore 4798;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4799;86;titolo AAR6VXKDV7;Tipologia Jqe603g8dx;1916;Citta Gbdwmxcfss;Nome Autore 4799;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4800;66;titolo J60IML5HV5;Tipologia 4um32co9z8;1938;Citta Jeashrmvwr;Nome Autore 4800;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4801;13;titolo KZ3PF1WAYI;Tipologia Pud2awyccr;1944;Citta F5c8dv8fwm;Nome Autore 4801;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4802;36;titolo NN1M91FWKE;Tipologia 84unl02lwo;1938;Citta Gpnrxgypa9;Nome Autore 4802;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4803;33;titolo M844EHL7EO;Tipologia Ui1g26elhl;1961;Citta Muf5s2mh3l;Nome Autore 4803;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4804;12;titolo 0JUAOKF7N3;Tipologia Ppqr9zy9ve;1906;Citta Tu9tsrd2jw;Nome Autore 4804;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4805;1;titolo O6BB3OFZW9;Tipologia 2gylq1q66j;1913;Citta Fdlb3gqq2h;Nome Autore 4805;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4806;24;titolo GIQPK5IESQ;Tipologia Yxoo78niig;1910;Citta Bfinwecjsz;Nome Autore 4806;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4807;82;titolo VIQ5PFFCEZ;Tipologia 9u9i1mrdka;1989;Citta 47ohnk4qod;Nome Autore 4807;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4808;98;titolo B203RZOT79;Tipologia 6m7kby1sl3;1978;Citta 7bnc7zimf7;Nome Autore 4808;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4809;26;titolo Y4E79WG9BE;Tipologia M7vmmskujz;1989;Citta D621qzqo8k;Nome Autore 4809;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4810;55;titolo U8EDXAS93N;Tipologia X13my2ufdt;1981;Citta Q7ttvkx5py;Nome Autore 4810;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4811;28;titolo WHK43U9P1Y;Tipologia Ne29i741o9;1965;Citta Y07eoqme07;Nome Autore 4811;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4812;64;titolo HJXEGFDTXB;Tipologia P06bchyaak;1926;Citta 2zvm3thw0a;Nome Autore 4812;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4813;59;titolo 6CKA2ATRI8;Tipologia Z5d8wca81w;2008;Citta Iduj5e1ynj;Nome Autore 4813;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
4814;49;titolo 6EH7VUMQAN;Tipologia Rq1h7kw4r9;1965;Citta K4e1jeex7h;Nome Autore 4814;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4815;88;titolo QLJO8UZLIJ;Tipologia 3kjm5gs5tk;1908;Citta Uew54q5dqp;Nome Autore 4815;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4816;91;titolo LNA2XNED0W;Tipologia F0y722rc73;1908;Citta Vi8k5ta3am;Nome Autore 4816;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4817;10;titolo 3HGX53K7J9;Tipologia Nkclh1ksh8;1987;Citta Mfet2rycwr;Nome Autore 4817;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
4818;37;titolo G4T1T0PVIS;Tipologia Kfs7lxlcpi;2020;Citta 3w424m0yvf;Nome Autore 4818;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
4819;28;titolo S1X7624XV5;Tipologia Tobf4wdtj7;1933;Citta 9p4gfkf6gu;Nome Autore 4819;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
