id,visitatore,opera,durata,timestamp,data
963,528,962,30:20,1662811200,2022\09\21 18:40:22,
964,388,871,9:54,1662811200,2022\09\21 18:40:22,
965,255,736,15:11,1662811200,2022\09\21 18:40:22,
966,338,506,4:51,1662811200,2022\09\21 18:40:22,
967,898,579,25:28,1662811200,2022\09\21 18:40:22,
968,661,410,27:47,1662811200,2022\09\21 18:40:22,
969,946,302,8:28,1662811200,2022\09\21 18:40:22,
970,708,368,7:22,1662811200,2022\09\21 18:40:22,
971,653,523,25:57,1662811200,2022\09\21 18:40:22,
972,239,329,3:52,1662811200,2022\09\21 18:40:22,
973,631,538,6:52,1662811200,2022\09\21 18:40:22,
974,884,368,5:21,1662811200,2022\09\21 18:40:22,
975,129,369,29:25,1662811200,2022\09\21 18:40:22,
976,391,609,20:12,1662811200,2022\09\21 18:40:22,
977,477,419,14:45,1662811200,2022\09\21 18:40:22,
978,597,88,15:47,1662811200,2022\09\21 18:40:22,
979,20,94,4:48,1662811200,2022\09\21 18:40:22,
980,715,487,12:28,1662811200,2022\09\21 18:40:22,
981,209,424,28:30,1662811200,2022\09\21 18:40:22,
982,805,884,11:41,1662811200,2022\09\21 18:40:22,
983,531,711,9:31,1662811200,2022\09\21 18:40:22,
984,572,404,10:42,1662811200,2022\09\21 18:40:22,
985,608,161,13:16,1662811200,2022\09\21 18:40:22,
986,217,526,26:36,1662811200,2022\09\21 18:40:22,
987,984,651,10:34,1662811200,2022\09\21 18:40:22,
988,868,367,1:56,1662811200,2022\09\21 18:40:22,
989,7,197,1:33,1662811200,2022\09\21 18:40:22,
990,993,201,9:25,1662811200,2022\09\21 18:40:22,
991,670,769,9:39,1662811200,2022\09\21 18:40:22,
992,828,346,20:54,1662811200,2022\09\21 18:40:22,
993,823,270,22:28,1662811200,2022\09\21 18:40:22,
994,864,166,6:48,1662811200,2022\09\21 18:40:22,
995,861,94,2:52,1662811200,2022\09\21 18:40:22,
996,283,677,26:48,1662811200,2022\09\21 18:40:22,
997,804,418,13:20,1662811200,2022\09\21 18:40:22,
998,652,191,7:29,1662811200,2022\09\21 18:40:22,
999,496,180,6:16,1662811200,2022\09\21 18:40:22,
