ID ,TAG ID ,TIPOLOGIA ,TITOLO,Anno,Provenienza,AUTORE ,TIMESTAMP
5527,12,tipologia 696O7ZL2Y3,titolo U6G3ESUBYU,1916,citta Y8WDEKMPPE,Nome autore 5527,1663924638
5528,34,tipologia YQYOLTE4ML,titolo RXLMRO0IOZ,1905,citta RMRH3LTAYP,Nome autore 5528,1663924638
5529,50,tipologia EQHH5Q6GTF,titolo L4CXT78TIX,1924,citta 0ITYP7O8BR,Nome autore 5529,1663924638
5530,7,tipologia 6OYU1B0455,titolo GPKORHDGUA,1985,citta 4NRNNXZPYM,Nome autore 5530,1663924638
5531,16,tipologia 5G7W278E9X,titolo ANPEMOEMQY,1935,citta JXMRJ94HE4,Nome autore 5531,1663924638
5532,44,tipologia IT4NMNZ599,titolo 381435972M,1991,citta JW4N4ETN3U,Nome autore 5532,1663924638
5533,81,tipologia UZKN40IJOY,titolo 11P7MSA5N9,1970,citta 4WHITJEVYC,Nome autore 5533,1663924638
5534,37,tipologia 0B4L32VHL2,titolo TR4815FHE8,1940,citta 0MW7MY60Q2,Nome autore 5534,1663924638
5535,42,tipologia 2IVZVU78OD,titolo ED0P7J3QT3,1938,citta 16O4P0AP7O,Nome autore 5535,1663924638
5536,45,tipologia YPKJ69QT05,titolo J1UN18B43O,1981,citta USR8CJS4NU,Nome autore 5536,1663924638
5537,1,tipologia VJBHRDYEM4,titolo N7BXMNYSGN,1927,citta K9M1U6Y0S3,Nome autore 5537,1663924638
5538,30,tipologia E7T2CSY9VZ,titolo LOERENR02U,1960,citta 7XQHOGB84I,Nome autore 5538,1663924638
5539,71,tipologia R1ECAZJOQ5,titolo Q94IPD89C0,1966,citta I4E02D5TGS,Nome autore 5539,1663924638
5540,68,tipologia 6DRGH1Q8EK,titolo HT5QB424F8,1933,citta 3QWT2QXNGF,Nome autore 5540,1663924638
5541,22,tipologia B07IYXHVJM,titolo 9YAGNSDYLW,1990,citta GGUROXEKII,Nome autore 5541,1663924638
5542,29,tipologia 6F7N3PZB5U,titolo VOVZXEG9C5,1988,citta YBGXP7BHPD,Nome autore 5542,1663924638
5543,86,tipologia 1R8P1099GM,titolo DGKGBXOCA8,2003,citta EH5O7BUELX,Nome autore 5543,1663924638
5544,69,tipologia HPF0NNJLMW,titolo NVJWTHUA4X,1908,citta X2YGV6WP5H,Nome autore 5544,1663924638
5545,69,tipologia BVJANRD7PH,titolo QDJC95Q05R,2013,citta T1P0W7EM2E,Nome autore 5545,1663924638
5546,14,tipologia B34V2NYVHP,titolo 3WVCTU2VVC,1982,citta OON143B689,Nome autore 5546,1663924638
5547,84,tipologia VZHOPP5JLU,titolo 0AQZM9CGMU,1926,citta WXGNX56JJV,Nome autore 5547,1663924638
5548,35,tipologia CFMOIE0ABG,titolo 7ONXBMBHYT,1930,citta 5R84GABFQU,Nome autore 5548,1663924638
5549,74,tipologia Z5S7MI7EYF,titolo CV428W1IFR,1961,citta C5RSD6PBMI,Nome autore 5549,1663924638
5550,89,tipologia AIXX8JUDJY,titolo NJBXJ9LDL2,1997,citta BI52M8VMEO,Nome autore 5550,1663924638
5551,14,tipologia 1U1IKZAYHF,titolo DUIBNSPZJW,1978,citta 7HFX865LZH,Nome autore 5551,1663924638
5552,12,tipologia 9V21O7KWL9,titolo ZYTRVKWDKQ,2019,citta 2DKJ5XFEL3,Nome autore 5552,1663924638
5553,60,tipologia 4BS1NG0S8I,titolo XA5LG5S1NH,1983,citta 7MMXBR59MR,Nome autore 5553,1663924638
5554,58,tipologia 7SX4HM9VGH,titolo I5B8KJ888G,1921,citta 2F2PKCD7S0,Nome autore 5554,1663924638
5555,8,tipologia ZHNKA00EY5,titolo Z2LPDQO0XP,1933,citta PEIXOFCUKQ,Nome autore 5555,1663924638
5556,35,tipologia 2QOFYHPNK1,titolo NRV6YJ3GF6,1978,citta XIHYY3AWF8,Nome autore 5556,1663924638
5557,33,tipologia 9RH2QSVHWA,titolo WWPJ781Q85,1940,citta MF7VSBGGAD,Nome autore 5557,1663924638
5558,95,tipologia CG07VH4SNZ,titolo O66QW5JX0J,1923,citta 7MO1RNODWQ,Nome autore 5558,1663924638
5559,79,tipologia L7Y4C4ZZBK,titolo 3XU9CWJZZD,1972,citta UHWJ9UJVKU,Nome autore 5559,1663924638
5560,79,tipologia 8RFXZ18W4U,titolo JOO33T9M9K,1989,citta LA5FXL6OJN,Nome autore 5560,1663924638
5561,96,tipologia VWVK03DXM6,titolo 9AU8PW4K2Z,1949,citta K4PZX58C4E,Nome autore 5561,1663924638
5562,8,tipologia 015R9MA5JM,titolo 5BUNTUV1U7,1959,citta 1VF50CNIQP,Nome autore 5562,1663924638
5563,61,tipologia K8MTLQZM72,titolo 6FOEGB4A8F,1971,citta XT074PMNLF,Nome autore 5563,1663924638
5564,46,tipologia EWY2F0PK5B,titolo J4490WRTKE,1967,citta 0O9LZWS0BK,Nome autore 5564,1663924638
5565,25,tipologia OKZDB6S3UV,titolo F8IG6FHG6D,1982,citta EWACQS388T,Nome autore 5565,1663924638
5566,22,tipologia DOW3IHINM7,titolo X3382B0NDZ,1961,citta DVQT4B5420,Nome autore 5566,1663924638
5567,84,tipologia 4IND9FBAPR,titolo NZNTB1ECIV,2012,citta T0O22F9OJU,Nome autore 5567,1663924638
5568,37,tipologia TBBW6JM530,titolo 7NQIFCY6K3,2000,citta MEGYE6P95X,Nome autore 5568,1663924638
5569,90,tipologia 4LP1PQVY6Z,titolo BNZ9J1EJNZ,1918,citta FLVCUDXZYZ,Nome autore 5569,1663924638
5570,38,tipologia PZ8UUCS7T7,titolo 8YC1B8E5ES,1941,citta JOU0RTIPXA,Nome autore 5570,1663924638
5571,92,tipologia O11NI6DS0A,titolo YU8W714FXZ,2006,citta PULRHN1KUX,Nome autore 5571,1663924638
5572,25,tipologia I65QK26HBD,titolo B0L52SEYZC,1970,citta TAYGY9IKYL,Nome autore 5572,1663924638
5573,59,tipologia MM4CZNPKSL,titolo CCNC760M63,1972,citta EIXIWAI7VF,Nome autore 5573,1663924638
5574,89,tipologia IQFEU9Y6QV,titolo 4MKH2185MV,2018,citta XGQFEUH9KQ,Nome autore 5574,1663924638
5575,28,tipologia NKVGF5FFYL,titolo DC2PA03C9A,2004,citta PKDAM2HC8S,Nome autore 5575,1663924638
5576,40,tipologia TMQ8G5HSS4,titolo O1Y04P4PKV,1942,citta O50ML1GZ8S,Nome autore 5576,1663924638
5577,34,tipologia 7YZ69950EG,titolo AZQPLHVGO6,1906,citta ZZY4BP4ACI,Nome autore 5577,1663924638
5578,19,tipologia OI6DH4PMDP,titolo ZYR9F773ET,1941,citta BIC9PDH837,Nome autore 5578,1663924638
5579,38,tipologia 2F6ET3Q7FG,titolo EVCA0BJTHB,1990,citta ZM26HIK9EN,Nome autore 5579,1663924638
5580,37,tipologia 3CASJ9JUAI,titolo FS8PFR4O9F,1980,citta IOYNTE7WCU,Nome autore 5580,1663924638
5581,67,tipologia TWILF3TCG8,titolo TSAA9OVHHZ,1970,citta XPG9WMY8D1,Nome autore 5581,1663924638
5582,82,tipologia 4TCVB47M83,titolo T2Q6L2HJ44,1903,citta 95E625WUQB,Nome autore 5582,1663924638
5583,93,tipologia ZKJ2R901MF,titolo NOIQG963W3,2007,citta EWHVRDJTYI,Nome autore 5583,1663924638
5584,23,tipologia S6V9AWU9FV,titolo FS2DAHYHCQ,2013,citta XV7VOIK9HC,Nome autore 5584,1663924638
5585,48,tipologia ZSH0B62EPO,titolo MEKCZORNYH,1921,citta OIWCAYT91I,Nome autore 5585,1663924638
5586,45,tipologia O4GCI0TMZV,titolo 6XOX3SZ6JB,2014,citta LIBLGJO8SL,Nome autore 5586,1663924638
5587,31,tipologia F9VI9DMSVU,titolo CFI2NLRQU8,2015,citta B882382HNB,Nome autore 5587,1663924638
5588,11,tipologia MFGXFXKLWE,titolo 0FH6VSDW5E,1991,citta XRVOT733BL,Nome autore 5588,1663924638
5589,41,tipologia PBK5PXG8RQ,titolo 2TJIHOUHD1,1985,citta MBQ356OTO2,Nome autore 5589,1663924638
5590,19,tipologia VYXSNYP4QL,titolo ANAMJ4060G,1994,citta XFHKJKKA3V,Nome autore 5590,1663924638
5591,42,tipologia Q150475RBB,titolo STK84PB142,1976,citta 5JKD94XTUA,Nome autore 5591,1663924638
5592,51,tipologia 3JSSB0KCT3,titolo 7LA7P6JFDG,1973,citta MO66O06OVD,Nome autore 5592,1663924638
5593,40,tipologia WZW3SHS1GU,titolo RVPZ5KEG4T,1995,citta 78ZCL9O5Y4,Nome autore 5593,1663924638
5594,13,tipologia X6R2AQMB5Z,titolo CKOZYKJO4K,2015,citta FTKUXQANKZ,Nome autore 5594,1663924638
5595,74,tipologia E3P2OFPQOT,titolo 0QQFQQCUMB,1982,citta 399VC0OZYU,Nome autore 5595,1663924638
5596,26,tipologia GB5F50JTWO,titolo BO31R0GZ7T,1940,citta 613OB80S5E,Nome autore 5596,1663924638
5597,3,tipologia 61HZY0FAMH,titolo TQSOYDLQAA,1910,citta DN7MCO4YLJ,Nome autore 5597,1663924638
5598,97,tipologia 8TFP5AQN8Q,titolo QG1OZ1P6PZ,1977,citta SFXYALXCSS,Nome autore 5598,1663924638
5599,9,tipologia M13KG25UIU,titolo BU0U5SQEBP,1902,citta 63KYK0UAWD,Nome autore 5599,1663924638
5600,86,tipologia FIMY3TBX7N,titolo 956KBX0HCQ,1997,citta PDCZURVMGZ,Nome autore 5600,1663924638
5601,21,tipologia BKY2KC6G85,titolo S2L5A79S8M,2018,citta NNLW60ETU7,Nome autore 5601,1663924638
5602,49,tipologia EUI0QNB2KG,titolo OXEIXO1IHG,1913,citta 2MO0GCHA7M,Nome autore 5602,1663924638
5603,60,tipologia Q11R6GCUFE,titolo HMBPI8UGS0,1909,citta SWGFVUG1JL,Nome autore 5603,1663924638
5604,85,tipologia X0A0GA5Q20,titolo I8PU7UFZ23,1910,citta S5W1HPYB68,Nome autore 5604,1663924638
5605,54,tipologia PKBJHZBO7I,titolo 79LSJ5I6TU,1946,citta Q1HZTW4A7G,Nome autore 5605,1663924638
5606,27,tipologia IVPS5W5MEJ,titolo T56MC6LAI2,1920,citta 36YT7K8JAP,Nome autore 5606,1663924638
5607,63,tipologia UT5BBF75PI,titolo 3X170LDSTM,1993,citta YCA0L3B7T0,Nome autore 5607,1663924638
5608,31,tipologia NCCXDRCJFR,titolo L876TOO7CW,1965,citta VTDJR6MUSF,Nome autore 5608,1663924638
5609,40,tipologia 9S3IJIPV0N,titolo DCBJ6AHGRW,2012,citta AZ0WYFW52Y,Nome autore 5609,1663924638
5610,99,tipologia 18OUOJ87S1,titolo A0IH16MVW5,1965,citta BQUD0VZCI1,Nome autore 5610,1663924638
5611,90,tipologia S4R924FDSB,titolo F0S0N1WH79,2013,citta VDM4KXYRVG,Nome autore 5611,1663924638
5612,17,tipologia NRSPMJMPOB,titolo MYRPD3ZZ0M,1935,citta 6HWQIO87HR,Nome autore 5612,1663924638
5613,69,tipologia ZPJ6SYPMYG,titolo NSFZCAYXXO,1987,citta BLOTHLS731,Nome autore 5613,1663924638
5614,29,tipologia BM1XEG41ES,titolo I7FIGDWB2A,1917,citta M7OFX2L54B,Nome autore 5614,1663924638
5615,29,tipologia DL5UC7FOUL,titolo 1CQ0JBZ8O4,1914,citta UU8HFIB8CS,Nome autore 5615,1663924638
5616,96,tipologia YWHBUXLCZP,titolo ITIHFNA9FW,1997,citta GNBW4QDNHO,Nome autore 5616,1663924638
5617,2,tipologia 5F1IU5E7UN,titolo LBPAPM04O4,1927,citta RXENFWYSI9,Nome autore 5617,1663924638
5618,2,tipologia QB37JK7UIN,titolo SM3HRIVIRW,1935,citta YTUOTEJFX7,Nome autore 5618,1663924638
5619,84,tipologia ITLUQQIHDK,titolo 5KIKWIKFDJ,2009,citta BWVRJ3AP5Z,Nome autore 5619,1663924638
5620,88,tipologia M8OY0IMGQJ,titolo U10FQLSFZH,1965,citta AP11ZJK50F,Nome autore 5620,1663924638
5621,92,tipologia 3L4AGNFQ5O,titolo MQHGBB7S3A,2018,citta KVCFK71G8T,Nome autore 5621,1663924638
5622,43,tipologia VMS2SRD4JJ,titolo VZYISJQNYN,1925,citta XZB1ELR66U,Nome autore 5622,1663924638
5623,77,tipologia S0O83039WD,titolo JX1KIJG3W3,1924,citta JNUBO4YPNH,Nome autore 5623,1663924638
5624,77,tipologia SLOVTVOWFV,titolo QBB2YEX8NJ,1979,citta EP2W9WJN2X,Nome autore 5624,1663924638
5625,69,tipologia 8SKXKJUUB7,titolo ZPQOEQBCGY,1940,citta NOFXGVCYXR,Nome autore 5625,1663924638
5626,25,tipologia KHDNJDGYC0,titolo 5XY0MHWJHO,1935,citta 4XNVGKL8D8,Nome autore 5626,1663924638
5627,80,tipologia N0UVLLDXMG,titolo ORVXVWLOHT,1961,citta XYXY8GN26G,Nome autore 5627,1663924638
5628,70,tipologia 6OHQ3SOLMR,titolo ZSMT10EMW7,2013,citta 149CEPB5DJ,Nome autore 5628,1663924638
5629,96,tipologia N66RZ69F5P,titolo IPYLQVDIJI,1954,citta BDWFJ82AVV,Nome autore 5629,1663924638
5630,100,tipologia 6S819NEO5J,titolo 9GER3O2LSD,1997,citta HLRP0MFGGZ,Nome autore 5630,1663924638
5631,72,tipologia VOV4B163OE,titolo YOAI27M7B3,2013,citta QG5S215FU6,Nome autore 5631,1663924638
5632,23,tipologia PRVO1THCX1,titolo V1XACNDXX2,1943,citta ITYARPVGZF,Nome autore 5632,1663924638
5633,88,tipologia Z21QAYHXDS,titolo 6A5BZXX2VH,1928,citta D7NB1MRIBA,Nome autore 5633,1663924638
5634,27,tipologia 5JLWFCW91C,titolo 39YNU62EII,1914,citta TA5KFHVDOI,Nome autore 5634,1663924638
5635,93,tipologia Y15A5O106H,titolo HCOGV8PT77,2007,citta 86LIQW263J,Nome autore 5635,1663924638
5636,62,tipologia AFC0YR5D0B,titolo CTK0G9VIOD,1996,citta MFP8GEQDRB,Nome autore 5636,1663924638
5637,44,tipologia 2SFS8DE5FU,titolo POL5FTSSO6,1965,citta 4IO5ZEHY8H,Nome autore 5637,1663924638
5638,16,tipologia RS4RDK71KW,titolo 75BW1W0D1X,1914,citta MMWOKTCYAI,Nome autore 5638,1663924638
5639,82,tipologia F3D0IT8NT6,titolo EY8DVM1JJE,1938,citta TEHBEQOGJX,Nome autore 5639,1663924638
5640,45,tipologia BEWIMZA1D5,titolo MBF4ASHB10,1942,citta NV9DG0V2JC,Nome autore 5640,1663924638
5641,18,tipologia 6D5EB29RX0,titolo W0FBD1JEI6,1936,citta KO6F7CFZEP,Nome autore 5641,1663924638
5642,72,tipologia AFFVUBAJTY,titolo GOZXLAQZ55,1904,citta BN86S6TBVP,Nome autore 5642,1663924638
5643,7,tipologia 8WPIB44T83,titolo UEOZ08U47L,2001,citta FSMP5UXDWT,Nome autore 5643,1663924638
5644,10,tipologia MQ8Y5Q00RB,titolo PGF20A3OOU,1996,citta 4DH1L8M298,Nome autore 5644,1663924638
5645,92,tipologia 3VGN6ZE9E9,titolo UGKBKUTPCP,1955,citta 64ZQH4DEO8,Nome autore 5645,1663924638
5646,91,tipologia K6PFRDUDIL,titolo AH9C2WW82L,1990,citta 8XRL3WZGYS,Nome autore 5646,1663924638
5647,67,tipologia V7U7AJF55V,titolo NRH2X1WMYQ,1921,citta YGP968B5PC,Nome autore 5647,1663924638
5648,27,tipologia 1C1JI5QJJP,titolo 9DPE7INSLL,1984,citta 7FDGV7P3DB,Nome autore 5648,1663924638
5649,11,tipologia A620T4NAK4,titolo J1B99V2I8E,1960,citta QRITIGD187,Nome autore 5649,1663924638
5650,54,tipologia CI6GKJ6H8X,titolo KAXFAIT9V9,1952,citta FVGEXX4GM5,Nome autore 5650,1663924638
5651,80,tipologia 2O245ELBB6,titolo SMN7JZOA5L,1943,citta SSWT9FN66R,Nome autore 5651,1663924638
5652,49,tipologia QR3PE46LB0,titolo XTRR6OK9RP,1960,citta SJN7ON2PF5,Nome autore 5652,1663924638
5653,78,tipologia SO4JL20LZM,titolo 9IHZQGBU5V,1926,citta IF8JQZ14XX,Nome autore 5653,1663924638
5654,67,tipologia MS5CGX04CT,titolo 1Q46P45D8K,1977,citta NCA1FJKC1G,Nome autore 5654,1663924638
5655,55,tipologia FN70A5JE0A,titolo 686C0QDACX,1959,citta K3SVFBYSHS,Nome autore 5655,1663924638
5656,1,tipologia Y80LDF2CCS,titolo XBJVIM0BR3,1967,citta 7JAP6B17E5,Nome autore 5656,1663924638
5657,42,tipologia CRI6R7S0K8,titolo 9WVTW41WI5,1917,citta 04ASG5E5R1,Nome autore 5657,1663924638
5658,68,tipologia LE99W1H37M,titolo G0I6HW5XIC,1910,citta RCLVBXBHYG,Nome autore 5658,1663924638
5659,23,tipologia CDU4NA63VN,titolo QJU1CLGSDO,1971,citta UA9R2S1EJ0,Nome autore 5659,1663924638
5660,50,tipologia FTARRNIBYF,titolo ZKWXNL6S1Z,2006,citta DSZ1204OQ7,Nome autore 5660,1663924638
5661,99,tipologia 40YKO07FM6,titolo RH7UGBJO36,1933,citta F2GIT831P8,Nome autore 5661,1663924638
5662,95,tipologia SOX562KMEL,titolo R3A1SUMVVM,1958,citta 8JLYDHO7P9,Nome autore 5662,1663924638
5663,63,tipologia UI2MR31BN7,titolo J7HHUYBP6M,2009,citta HBNAG6B0WT,Nome autore 5663,1663924638
5664,77,tipologia B7T1OJF6P0,titolo QQO1C8T6TR,1983,citta QFCLVDONPB,Nome autore 5664,1663924638
5665,67,tipologia P0H2OHXKJ0,titolo WEHOBL0KI1,1955,citta 9AHGPQOCEM,Nome autore 5665,1663924638
5666,27,tipologia SKBBON6VQU,titolo YOLTIET3NK,1930,citta 5JBONCWSMV,Nome autore 5666,1663924638
5667,40,tipologia YJWR78Y7SD,titolo 9A4SHJAKLG,1915,citta KKVF7WI0A1,Nome autore 5667,1663924638
5668,48,tipologia CYJILTN099,titolo ARLIV3DXHM,2007,citta 918M7GUW6N,Nome autore 5668,1663924638
5669,21,tipologia 35HHBAOLPS,titolo 71HQVJL0LA,1925,citta JYM77M24TL,Nome autore 5669,1663924638
5670,89,tipologia GAXAO61AXR,titolo DWMK26ZKJC,1904,citta 9ZA60ACCIU,Nome autore 5670,1663924638
5671,92,tipologia 58PNQ063DF,titolo NSGP2WXJ5K,1942,citta NQFP5EBP0U,Nome autore 5671,1663924638
5672,37,tipologia NHM21WVTX0,titolo O8IYQDONK3,1963,citta XJUWS9G6IK,Nome autore 5672,1663924638
5673,78,tipologia 3PJQB3NYBT,titolo B0OR9OPG4X,1988,citta EW5RDS9RL4,Nome autore 5673,1663924638
5674,66,tipologia TYXJJ0WR07,titolo 7II93WCKWQ,1936,citta 18KNJ52W1A,Nome autore 5674,1663924638
5675,47,tipologia SFRF90JBET,titolo 4FIJSS4YDG,2016,citta YHEHFMHSTX,Nome autore 5675,1663924638
5676,9,tipologia JPWNRVGKDZ,titolo ONFV2QVSG9,1924,citta 7GCNO49F53,Nome autore 5676,1663924638
5677,63,tipologia 2QFD1RZRWG,titolo K5A4Z2GBFH,1917,citta P4Y7UA991J,Nome autore 5677,1663924638
5678,75,tipologia 53TVMAX9ZA,titolo 2QG0F8AM6W,1914,citta QJHV7YLUE2,Nome autore 5678,1663924638
5679,90,tipologia W53IMI2XZ2,titolo 5E3HU6XT1Y,1978,citta B887MXOWEV,Nome autore 5679,1663924638
5680,65,tipologia UF6GWPPMRQ,titolo TWGQ1IEC3G,1957,citta BA8VRYEMPG,Nome autore 5680,1663924638
5681,77,tipologia ZRGHZWPGG7,titolo Z02N7KFGJK,2005,citta Y13B3EQATS,Nome autore 5681,1663924638
5682,24,tipologia IUD1NDQ6R1,titolo 999Z3F1HGC,1974,citta 1S57A4KUNZ,Nome autore 5682,1663924638
5683,64,tipologia FVRBTE7QRI,titolo SI5PI2LEX0,1925,citta 66CA5KL2WW,Nome autore 5683,1663924638
5684,21,tipologia QYIIA3R5CC,titolo 6HBL97AJL9,1972,citta CDWHM05KDD,Nome autore 5684,1663924638
5685,17,tipologia KWRNQBG15V,titolo U0EN9N60Z8,1919,citta 8JW2DNAS09,Nome autore 5685,1663924638
5686,29,tipologia JF6UVHA86R,titolo CCDB9Q6XIQ,1929,citta YB70CVZX5J,Nome autore 5686,1663924638
5687,94,tipologia 88CA0IYYIZ,titolo 4CPUC2HFR5,1938,citta WS0TP882M6,Nome autore 5687,1663924638
5688,9,tipologia XDTX1K3W0R,titolo GD3FZH9RMJ,1996,citta IV8QJ7LY38,Nome autore 5688,1663924638
5689,66,tipologia LN4LLVU5M0,titolo ZRLX3PIQV5,1946,citta FHQZZ25P2B,Nome autore 5689,1663924638
5690,92,tipologia TKQ1N4HNQ2,titolo 2XI2I3LVFJ,2010,citta RMXNIM5Q2B,Nome autore 5690,1663924638
5691,28,tipologia NKNW4IF6EY,titolo T9C2FYRT72,1979,citta VC5ESQWP6J,Nome autore 5691,1663924638
5692,26,tipologia F52KEEHWBJ,titolo EV1T0RAV91,2004,citta ATO919DA8W,Nome autore 5692,1663924638
5693,27,tipologia XTTM59HWAA,titolo VS7KZ312ME,1932,citta 8IQXOK84L2,Nome autore 5693,1663924638
5694,44,tipologia E00DBHMDS5,titolo 8P79Y8R7RC,1944,citta YP16QX6DLE,Nome autore 5694,1663924638
5695,47,tipologia XFZLN0SKZ2,titolo D4Y9PF06IW,1975,citta D7CC1ST2H9,Nome autore 5695,1663924638
5696,17,tipologia UDTRJHCMV9,titolo FT0GKVK011,1950,citta GCVTU70QT7,Nome autore 5696,1663924638
5697,56,tipologia 3AF98PAUK8,titolo FYAYCK1B2H,1939,citta FWJYPOH7LF,Nome autore 5697,1663924638
5698,32,tipologia CJ9AIMXRXW,titolo L68RV632HP,1912,citta XO81NZD2QE,Nome autore 5698,1663924638
5699,61,tipologia E6EFMEQ2F8,titolo 42FC0WSPWD,1918,citta OL1OJ959Q3,Nome autore 5699,1663924638
5700,46,tipologia IP67PHLT5V,titolo ODT8BIAFB4,1917,citta BYDSFE0BMD,Nome autore 5700,1663924638
5701,22,tipologia F76EV6RB1Z,titolo BAJV6Z834P,1949,citta VENGT7JHSX,Nome autore 5701,1663924638
5702,22,tipologia ZYNXHZ4GKG,titolo WAS0W3SOSD,1954,citta CCNRH4SLUF,Nome autore 5702,1663924638
5703,11,tipologia A2M047MDBP,titolo 5C9RILF7B0,1950,citta 9CZXDOK0D4,Nome autore 5703,1663924638
5704,77,tipologia ZUYJH0C0DF,titolo 8H8CF23IL5,1936,citta ZB6E07ABGU,Nome autore 5704,1663924638
5705,76,tipologia PHRG5CU17W,titolo TQI0ROUQTC,1992,citta CKVUPGG7QE,Nome autore 5705,1663924638
5706,97,tipologia RZGSYGGHR7,titolo A769RF4129,2006,citta NIO7Z3FASS,Nome autore 5706,1663924638
5707,10,tipologia HALSE0MKGD,titolo Z0I54OY2CM,1904,citta 86QBP5ZZJR,Nome autore 5707,1663924638
5708,10,tipologia 5GKK30ZR08,titolo MJDYCSA5O3,1929,citta D80AUVQS8F,Nome autore 5708,1663924638
5709,42,tipologia JWXMNLWIJD,titolo 7F5V5695PT,1935,citta 0YV479RTX2,Nome autore 5709,1663924638
5710,9,tipologia I72K858YZY,titolo 6N6PPU29CG,1974,citta OR3DABAE74,Nome autore 5710,1663924638
5711,3,tipologia ONMLYU987J,titolo CLI3LGRO07,2006,citta N81G0LBG65,Nome autore 5711,1663924638
5712,79,tipologia EM71K67TOQ,titolo TYZWGZ37DF,2011,citta PWYWE5T28D,Nome autore 5712,1663924638
5713,29,tipologia 3UU0QJ06C5,titolo SXFP4E5W0K,1933,citta 5AE90FZE9W,Nome autore 5713,1663924638
5714,6,tipologia QMOKM9NH1Y,titolo 3636RXB1A2,2013,citta 0XIM99ANZT,Nome autore 5714,1663924638
5715,83,tipologia D5ZFCOBIN6,titolo CFJ5660VBM,1939,citta MT9S8HUNA2,Nome autore 5715,1663924638
5716,87,tipologia IGD9AGA80X,titolo AGXDHMRM5U,1959,citta 17IU0OE69M,Nome autore 5716,1663924638
5717,77,tipologia SZDSF96199,titolo I4PUSWMH6T,1981,citta BXUUNWLDMA,Nome autore 5717,1663924638
5718,67,tipologia KGFKSAKSOZ,titolo NADX1YY66Q,1968,citta KX828RNEWU,Nome autore 5718,1663924638
5719,30,tipologia 4KHLEYSS28,titolo 8O8OYFT9AT,1943,citta VN50GH1H4X,Nome autore 5719,1663924638
5720,63,tipologia LSLP0M526W,titolo SCKJW0SOTS,1928,citta R49ZQ4PZMK,Nome autore 5720,1663924638
5721,7,tipologia HDJ3GU1SPU,titolo C38V528820,1983,citta P0ZIU5IO83,Nome autore 5721,1663924638
5722,31,tipologia YKV4JR593G,titolo I4DIDB6IYI,1977,citta 5XF56OBZQJ,Nome autore 5722,1663924638
5723,90,tipologia Y90OQ0BA1V,titolo J0OI7IT7EL,1917,citta 943Z6YMIBK,Nome autore 5723,1663924638
5724,90,tipologia TX5QYORIHW,titolo 1UWVZ5LJP0,1965,citta 02MD5TORF9,Nome autore 5724,1663924638
5725,5,tipologia KQYSHAMMQY,titolo 454P3H35GQ,2019,citta 8CTBTNLKQV,Nome autore 5725,1663924638
5726,64,tipologia G3AQ296OD0,titolo 45UFI08KSF,1995,citta 7SEVIS4CRZ,Nome autore 5726,1663924638
5727,9,tipologia IRTLALWRQQ,titolo YN45V45YDC,1942,citta SOCVATX0E4,Nome autore 5727,1663924638
5728,66,tipologia UJP1EVQ5QT,titolo CLNJFTKDH6,2019,citta WCPT8TC856,Nome autore 5728,1663924638
5729,81,tipologia H5SPHH6OF4,titolo R215QU1VV0,2006,citta L5Z49PYUD0,Nome autore 5729,1663924638
5730,87,tipologia EM084Z6F51,titolo 008LGDJ3AV,1910,citta 8Q5DOFPKXN,Nome autore 5730,1663924638
5731,94,tipologia 0P7QKRTFMQ,titolo LAQCXNJYML,1993,citta FXKOUUKCZC,Nome autore 5731,1663924638
5732,55,tipologia Z0L9A6NKGO,titolo ITBLBVWZ18,1959,citta ME2PUD1WA5,Nome autore 5732,1663924638
5733,44,tipologia LEBD1WT1K6,titolo OIUH4OE4VY,1993,citta M79VE6SGSK,Nome autore 5733,1663924638
5734,8,tipologia KIXAKEYAY8,titolo DEH03W4ZTB,1926,citta 4LNXR36W53,Nome autore 5734,1663924638
5735,7,tipologia ZDG773089I,titolo LONPH57FPH,1933,citta UFI5W85N5P,Nome autore 5735,1663924638
5736,99,tipologia 5GJKBA0AA4,titolo RMVJD9HJYN,2014,citta 0R2OFBNGBP,Nome autore 5736,1663924638
5737,5,tipologia DS1KBLBRNM,titolo 0NE4SZ82DM,1972,citta P1Y8K1FVT2,Nome autore 5737,1663924638
5738,75,tipologia Z34HPD7NZQ,titolo ONHZW20PU9,1936,citta P4H5O7UHTR,Nome autore 5738,1663924638
5739,87,tipologia WDRM6C1EX6,titolo 54N4AD9XGH,2000,citta PONW270QJL,Nome autore 5739,1663924638
5740,92,tipologia QUZH3OSHUE,titolo TE4NT86S1Z,2005,citta 2WZFRXSD99,Nome autore 5740,1663924638
5741,80,tipologia KAOMQME8BA,titolo Y02QFWAU1L,1955,citta 9K1LBYOGHH,Nome autore 5741,1663924638
5742,93,tipologia IMJPGACAMN,titolo C7LCFSA2FY,1981,citta FF1FBGP0FS,Nome autore 5742,1663924638
5743,72,tipologia 4XARAE7IC8,titolo EHNDAC6ZMR,1990,citta NR4QEIX72C,Nome autore 5743,1663924638
5744,81,tipologia DCYFCVK3MA,titolo GJLU7ZLHD6,1954,citta XOJ82UAX70,Nome autore 5744,1663924638
5745,89,tipologia BSSDCRRWSN,titolo 8OVZGBR635,1953,citta SMS7Y3RZPH,Nome autore 5745,1663924638
